"MatchIndex","SuperstarName"
2127,"Becky Lynch"
2126,"Ali"
2126,"Finn Balor"
2126,"Andrade"
2126,"Randy Orton"
2125,"Alexa Bliss"
2125,"Naomi"
2124,"Baron Corbin"
2124,"Drew McIntyre"
2124,"The Miz"
2123,"Cedric Alexander"
2123,"Cesaro"
2122,"AJ Styles"
2122,"Baron Corbin"
2121,"Ricochet"
2121,"Robert Roode"
2120,"Alicia Fox"
2120,"Becky Lynch"
2119,"AJ Styles"
2119,"Rey Mysterio"
2119,"Samoa Joe"
2118,"Baron Corbin"
2118,"Bobby Lashley"
2118,"Drew McIntyre"
2118,"Dean Ambrose"
2118,"Roman Reigns"
2118,"Seth Rollins"
2117,"Elias"
2117,"Finn Balor"
2116,"Bayley"
2116,"Ember Moon"
2116,"Ruby Riott"
2116,"Sarah Logan"
2115,"Nina Samuels"
2115,"Toni Storm"
2114,"Gentleman Jack Gallagher"
2114,"Kassius Ohno"
2113,"Fabian Aichner"
2113,"Marcel Barthel"
2113,"WALTER"
2113,"Pete Dunne"
2113,"Trent Seven"
2113,"Tyler Bate"
2112,"Pete Dunne"
2112,"WALTER"
2111,"James Drake"
2111,"Zack Gibson"
2111,"Kenny Williams"
2111,"Noam Dar"
2110,"Buddy Murphy"
2110,"Velveteen Dream"
2109,"Asuka"
2109,"Bayley"
2109,"Ember Moon"
2109,"Kairi Sane"
2109,"Billie Kay"
2109,"Mandy Rose"
2109,"Peyton Royce"
2109,"Sonya Deville"
2108,"Cesaro"
2108,"Rusev"
2108,"Shinsuke Nakamura"
2108,"Kevin Owens"
2108,"Kofi Kingston"
2108,"Xavier Woods"
2107,"Carmella"
2107,"Charlotte Flair"
2106,"Cedric Alexander"
2106,"Oney Lorcan"
2105,"Ali"
2105,"Finn Balor"
2104,"Andrade"
2104,"Finn Balor"
2103,"AJ Styles"
2103,"Roman Reigns"
2103,"Seth Rollins"
2103,"Baron Corbin"
2103,"Bobby Lashley"
2103,"Drew McIntyre"
2102,"Adam Cole"
2102,"Matt Riddle"
2101,"Danny Burch"
2101,"Humberto Carrillo"
2101,"Oney Lorcan"
2101,"Jaxson Ryker"
2101,"Steve Cutler"
2101,"Wesley Blake"
2100,"Kassius Ohno"
2100,"Kushida"
2099,"Kairi Sane"
2099,"Shayna Baszler"
2098,"Johnny Gargano"
2098,"Roderick Strong"
2097,"Dominik Dijakovic"
2097,"Mansoor"
2096,"Buddy Murphy"
2096,"Tony Nese"
2095,"Aleister Black"
2095,"Ali"
2095,"Ricochet"
2095,"Andrade"
2095,"Rusev"
2095,"Shinsuke Nakamura"
2094,"Jeff Hardy"
2094,"Matt Hardy"
2094,"Jey Uso"
2094,"Jimmy Uso"
2093,"Kofi Kingston"
2093,"Seth Rollins"
2092,"Candice LeRae"
2092,"Kay Lee Ray"
2091,"Curt Hawkins"
2091,"Zack Ryder"
2091,"Dash Wilder"
2091,"Scott Dawson"
2090,"Finn Balor"
2090,"Sami Zayn"
2089,"Bianca Belair"
2089,"Nikki Cross"
2089,"Toni Storm"
2088,"Aleister Black"
2088,"Ricochet"
2088,"Bobby Roode"
2088,"Chad Gable"
2087,"Shane McMahon"
2087,"The Miz"
2086,"Batista"
2086,"Triple H"
2085,"Bayley"
2085,"Sasha Banks"
2085,"Beth Phoenix"
2085,"Natalya"
2085,"Billie Kay"
2085,"Peyton Royce"
2085,"Nia Jax"
2085,"Tamina"
2084,"Baron Corbin"
2084,"Kurt Angle"
2083,"Drew McIntyre"
2083,"Roman Reigns"
2082,"Asuka"
2082,"Candice LeRae"
2082,"Carmella"
2082,"Dana Brooke"
2082,"Ember Moon"
2082,"Kairi Sane"
2082,"Lana"
2082,"Liv Morgan"
2082,"Mandy Rose"
2082,"Maria Kanellis"
2082,"Mickie James"
2082,"Naomi"
2082,"Nikki Cross"
2082,"Ruby Riott"
2082,"Sarah Logan"
2082,"Sonya Deville"
2082,"Zelina Vega"
2081,"Curt Hawkins"
2081,"Zack Ryder"
2081,"Dash Wilder"
2081,"Scott Dawson"
2080,"Aleister Black"
2080,"Ricochet"
2080,"Cesaro"
2080,"Sheamus"
2080,"Jey Uso"
2080,"Jimmy Uso"
2080,"Rusev"
2080,"Shinsuke Nakamura"
2079,"Buddy Murphy"
2079,"Tony Nese"
2078,"Becky Lynch"
2078,"Charlotte Flair"
2078,"Ronda Rousey"
2077,"AJ Styles"
2077,"Randy Orton"
2076,"Daniel Bryan"
2076,"Kofi Kingston"
2075,"Rey Mysterio"
2075,"Samoa Joe"
2074,"Bobby Lashley"
2074,"Finn Balor"
2073,"Brock Lesnar"
2073,"Seth Rollins"
2072,"Ali"
2072,"Andrade"
2072,"Apollo Crews"
2072,"Bobby Roode"
2072,"Bo Dallas"
2072,"Braun Strowman"
2072,"Chad Gable"
2072,"Colin Jost"
2072,"Curtis Axel"
2072,"EC3"
2072,"Gran Metalik"
2072,"Harper"
2072,"Heath Slater"
2072,"Jeff Hardy"
2072,"Jinder Mahal"
2072,"Kalisto"
2072,"Karl Anderson"
2072,"Konnor"
2072,"Lince Dorado"
2072,"Luke Gallows"
2072,"Matt Hardy"
2071,"Flash Morgan Webster"
2071,"Mark Andrews"
2071,"Trent Seven"
2071,"Tyler Bate"
2070,"Jordan Devlin"
2070,"WALTER"
2069,"Piper Niven"
2069,"Reina Gonzalez"
2068,"Matt Riddle"
2068,"Velveteen Dream"
2067,"Bianca Belair"
2067,"Io Shirai"
2067,"Kairi Sane"
2067,"Shayna Baszler"
2066,"Aleister Black"
2066,"Ricochet"
2066,"Hanson"
2066,"Rowe"
2065,"Adam Cole"
2065,"Johnny Gargano"
2064,"Pete Dunne"
2064,"WALTER"
2063,"The Brian Kendrick"
2063,"Tyler Bate"
2062,"Ariya Daivari"
2062,"Mike Kanellis"
2062,"Flash Morgan Webster"
2062,"Mark Andrews"
2061,"Albert Hardie Jr."
2061,"Gran Metalik"
2061,"Ligero"
2060,"Akira Tozawa"
2060,"Jordan Devlin"
2059,"Aiden English"
2059,"Kassius Ohno"
2058,"Akira Tozawa"
2058,"Ariya Daivari"
2058,"Dave Mastiff"
2058,"Dominik Dijakovic"
2058,"Drew Gulak"
2058,"Eric Bugenhagen"
2058,"Fabian Aichner"
2058,"Humberto Carrillo"
2058,"Joe Coffey"
2058,"Ligero"
2058,"Mark Coffey"
2058,"Matt Riddle"
2058,"Rinku Singh"
2058,"Roderick Strong"
2058,"Saurav Gurjar"
2058,"Steve Cutler"
2058,"The Brian Kendrick"
2058,"Travis Banks"
2058,"Tyler Bate"
2058,"Wesley Blake"
2057,"Alexander Wolfe"
2057,"Killian Dain"
2057,"Bobby Fish"
2057,"Kyle O'Reilly"
2056,"Roderick Strong"
2056,"Tyler Breeze"
2055,"Dominik Dijakovic"
2055,"Harper"
2054,"Andrade"
2054,"EC3"
2054,"Karl Anderson"
2054,"Lana"
2054,"Luke Gallows"
2054,"Mandy Rose"
2054,"Shelton Benjamin"
2054,"Sonya Deville"
2054,"Zelina Vega"
2054,"Asuka"
2054,"Carmella"
2054,"Jeff Hardy"
2054,"Matt Hardy"
2054,"Naomi"
2054,"Nikki Cross"
2054,"Otis"
2054,"R-Truth"
2054,"Tucker"
2053,"Alexander Wolfe"
2053,"Eric Young"
2053,"Killian Dain"
2053,"The Miz"
2052,"Aleister Black"
2052,"Jey Uso"
2052,"Jimmy Uso"
2052,"Ricochet"
2052,"Cesaro"
2052,"Rusev"
2052,"Sheamus"
2052,"Shinsuke Nakamura"
2051,"Baron Corbin"
2051,"Rey Mysterio"
2050,"Aleister Black"
2050,"Ricochet"
2050,"Steve Cutler"
2050,"Wesley Blake"
2049,"Drew Gulak"
2049,"Gentleman Jack Gallagher"
2049,"Humberto Carrillo"
2049,"Gran Metalik"
2049,"Kalisto"
2049,"Lince Dorado"
2048,"Ariya Daivari"
2048,"Cedric Alexander"
2047,"Asuka"
2047,"Charlotte Flair"
2046,"Big E"
2046,"Xavier Woods"
2046,"Cesaro"
2046,"Sheamus"
2046,"Daniel Bryan"
2046,"Rowan"
2046,"Jey Uso"
2046,"Jimmy Uso"
2046,"Karl Anderson"
2046,"Luke Gallows"
2046,"Rusev"
2046,"Shinsuke Nakamura"
2045,"Aleister Black"
2045,"Ricochet"
2045,"Dash Wilder"
2045,"Scott Dawson"
2044,"Kurt Angle"
2044,"Samoa Joe"
2043,"Dean Ambrose"
2043,"Drew McIntyre"
2042,"Cesaro"
2042,"Daniel Bryan"
2042,"Kofi Kingston"
2042,"Randy Orton"
2042,"Rowan"
2042,"Samoa Joe"
2042,"Sheamus"
2041,"Cedric Alexander"
2041,"Tony Nese"
2040,"Chad Gable"
2040,"Kurt Angle"
2039,"Drew McIntyre"
2039,"Seth Rollins"
2038,"Aleister Black"
2038,"Ricochet"
2038,"Johnny Gargano"
2038,"Tommaso Ciampa"
2037,"Adam Cole"
2037,"Aleister Black"
2037,"Matt Riddle"
2037,"Ricochet"
2037,"Velveteen Dream"
2036,"Jaxson Ryker"
2036,"Oney Lorcan"
2035,"Andrade"
2035,"Samoa Joe"
2035,"R-Truth"
2035,"Rey Mysterio"
2034,"Daniel Bryan"
2034,"Rowan"
2034,"Kevin Owens"
2034,"Mustafa Ali"
2033,"Aleister Black"
2033,"Jeff Hardy"
2033,"Matt Hardy"
2033,"Ricochet"
2033,"Cesaro"
2033,"Rusev"
2033,"Sheamus"
2033,"Shinsuke Nakamura"
2032,"Bobby Lashley"
2032,"Finn Balor"
2031,"Seth Rollins"
2031,"Shelton Benjamin"
2030,"Dean Ambrose"
2030,"Drew McIntyre"
2029,"Bayley"
2029,"Sasha Banks"
2029,"Nia Jax"
2029,"Tamina"
2028,"Asuka"
2028,"Mandy Rose"
2027,"Aleister Black"
2027,"Ricochet"
2027,"Bobby Roode"
2027,"Chad Gable"
2027,"Dash Wilder"
2027,"Scott Dawson"
2026,"Cesaro"
2026,"Sheamus"
2026,"Kofi Kingston"
2025,"Jey Uso"
2025,"Jimmy Uso"
2025,"Shane McMahon"
2025,"The Miz"
2024,"Becky Lynch"
2024,"Charlotte Flair"
2023,"Daniel Bryan"
2023,"Kevin Owens"
2023,"Mustafa Ali"
2022,"Baron Corbin"
2022,"Bobby Lashley"
2022,"Drew McIntyre"
2022,"Dean Ambrose"
2022,"Roman Reigns"
2022,"Seth Rollins"
2021,"Big E"
2021,"Xavier Woods"
2021,"Rusev"
2021,"Shinsuke Nakamura"
2020,"Andrade"
2020,"R-Truth"
2020,"Rey Mysterio"
2020,"Samoa Joe"
2019,"Bobby Fish"
2019,"Kyle O'Reilly"
2019,"Johnny Gargano"
2019,"Tommaso Ciampa"
2018,"Aleister Black"
2018,"Ricochet"
2018,"Fabian Aichner"
2018,"Marcel Barthel"
2017,"Andrade"
2017,"R-Truth"
2017,"Rey Mysterio"
2017,"Samoa Joe"
2016,"Baron Corbin"
2016,"Bobby Lashley"
2016,"Drew McIntyre"
2016,"Braun Strowman"
2016,"Finn Balor"
2016,"Kurt Angle"
2015,"Aleister Black"
2015,"Ricochet"
2015,"Rusev"
2015,"Shinsuke Nakamura"
2014,"Drew Gulak"
2014,"The Brian Kendrick"
2013,"Kalisto"
2013,"Tony Nese"
2012,"Daniel Bryan"
2012,"Rowan"
2012,"Kevin Owens"
2012,"Kofi Kingston"
2011,"Andrade"
2011,"R-Truth"
2011,"Rey Mysterio"
2010,"Cesaro"
2010,"Sheamus"
2010,"Jeff Hardy"
2010,"Matt Hardy"
2009,"Jinny"
2009,"Toni Storm"
2008,"Fabian Aichner"
2008,"Marcel Barthel"
2008,"Lewis Howley"
2008,"Sam Stoker"
2007,"Jordan Devlin"
2007,"Travis Banks"
2006,"Kassius Ohno"
2006,"Travis Banks"
2005,"Joe Coffey"
2005,"Mark Coffey"
2005,"Pete Dunne"
2005,"WALTER"
2004,"Bianca Belair"
2004,"Io Shirai"
2003,"Angelo Dawkins"
2003,"Montez Ford"
2003,"Trent Seven"
2003,"Tyler Bate"
2002,"Steve Cutler"
2002,"Wesley Blake"
2002,"Trent Seven"
2002,"Tyler Bate"
2001,"Danny Burch"
2001,"Oney Lorcan"
2001,"Steve Cutler"
2001,"Wesley Blake"
2000,"Aleister Black"
2000,"Andrade"
1999,"Asuka"
1999,"Mandy Rose"
1998,"Humberto Carrillo"
1998,"TJP"
1997,"Cedric Alexander"
1997,"Mike Kanellis"
1996,"Cesaro"
1996,"Sheamus"
1996,"Johnny Gargano"
1996,"Tommaso Ciampa"
1995,"AJ Styles"
1995,"Jeff Hardy"
1995,"Kofi Kingston"
1995,"Daniel Bryan"
1995,"Randy Orton"
1995,"Samoa Joe"
1994,"Bobby Lashley"
1994,"Lio Rush"
1994,"Finn Balor"
1994,"Ricochet"
1993,"Baron Corbin"
1993,"Braun Strowman"
1992,"Ronda Rousey"
1992,"Ruby Riott"
1991,"Dash Wilder"
1991,"Scott Dawson"
1991,"Johnny Gargano"
1991,"Tommaso Ciampa"
1990,"Jey Uso"
1990,"Jimmy Uso"
1990,"Shane McMahon"
1990,"The Miz"
1989,"Baron Corbin"
1989,"Braun Strowman"
1988,"Bobby Lashley"
1988,"Lio Rush"
1988,"Finn Balor"
1987,"Akira Tozawa"
1987,"Buddy Murphy"
1986,"Bayley"
1986,"Sasha Banks"
1986,"Billie Kay"
1986,"Peyton Royce"
1986,"Carmella"
1986,"Naomi"
1986,"Liv Morgan"
1986,"Sarah Logan"
1986,"Mandy Rose"
1986,"Sonya Deville"
1986,"Nia Jax"
1986,"Tamina"
1985,"AJ Styles"
1985,"Daniel Bryan"
1985,"Jeff Hardy"
1985,"Kofi Kingston"
1985,"Randy Orton"
1985,"Samoa Joe"
1984,"Noam Dar"
1984,"Tony Nese"
1983,"AJ Styles"
1983,"Daniel Bryan"
1983,"Jeff Hardy"
1983,"Kofi Kingston"
1983,"Randy Orton"
1983,"Samoa Joe"
1982,"Bobby Roode"
1982,"Chad Gable"
1982,"Dash Wilder"
1982,"Scott Dawson"
1981,"Drew Gulak"
1981,"Matt Riddle"
1980,"Daniel Bryan"
1980,"Jeff Hardy"
1979,"Mustafa Ali"
1979,"Randy Orton"
1978,"Bo Dallas"
1978,"Curtis Axel"
1978,"Dash Wilder"
1978,"Scott Dawson"
1978,"Gran Metalik"
1978,"Lince Dorado"
1978,"Otis Dozovic"
1978,"Tucker Knight"
1977,"Elias"
1977,"Jeff Jarrett"
1976,"Alicia Fox"
1976,"Nikki Cross"
1976,"Bayley"
1976,"Sasha Banks"
1975,"Adam Cole"
1975,"Johnny Gargano"
1975,"Tommaso Ciampa"
1975,"Aleister Black"
1975,"Ricochet"
1975,"Velveteen Dream"
1974,"Fabian Aichner"
1974,"Marcel Barthel"
1974,"Trent Seven"
1974,"Tyler Bate"
1973,"Adam Cole"
1973,"Ricochet"
1972,"Johnny Gargano"
1972,"Velveteen Dream"
1971,"Aleister Black"
1971,"Roderick Strong"
1970,"Angelo Dawkins"
1970,"Montez Ford"
1970,"Humberto Carrillo"
1970,"Stacey Ervin Jr."
1969,"Akira Tozawa"
1969,"Hideo Itami"
1968,"Big E"
1968,"Kofi Kingston"
1968,"Cesaro"
1968,"Sheamus"
1968,"Jey Uso"
1968,"Jimmy Uso"
1968,"Otis Dozovic"
1968,"Tucker Knight"
1967,"Dean Ambrose"
1967,"Seth Rollins"
1966,"Bayley"
1966,"Ronda Rousey"
1965,"Asuka"
1965,"Becky Lynch"
1964,"Cesaro"
1964,"Sheamus"
1964,"Shane McMahon"
1964,"The Miz"
1963,"Akira Tozawa"
1963,"Buddy Murphy"
1963,"Hideo Itami"
1963,"Kalisto"
1962,"Royal Rumble"
1962,"Royal Rumble"
1961,"Brock Lesnar"
1961,"Finn Balor"
1960,"AJ Styles"
1960,"Daniel Bryan"
1959,"Royal Rumble"
1959,"Royal Rumble"
1958,"Ronda Rousey"
1958,"Sasha Banks"
1957,"Rusev"
1957,"Shinsuke Nakamura"
1956,"Adam Cole"
1956,"Tyler Bate"
1955,"Tyler Bate"
1955,"Velveteen Dream"
1954,"Danny Burch"
1954,"Oney Lorcan"
1954,"James Drake"
1954,"Zack Gibson"
1953,"Gentleman Jack Gallagher"
1953,"Tyler Bate"
1952,"Kassius Ohno"
1952,"WALTER"
1951,"Jordan Devlin"
1951,"Velveteen Dream"
1950,"Bobby Roode"
1950,"Chad Gable"
1950,"Rezar"
1950,"Scott Dawson"
1949,"Dominik Dijakovic"
1949,"TJP"
1948,"Bianca Belair"
1948,"Shayna Baszler"
1947,"Pete Dunne"
1947,"Wolfgang"
1946,"Drew Gulak"
1946,"Jordan Devlin"
1945,"Kassius Ohno"
1945,"Matt Riddle"
1944,"Hanson"
1944,"Rowe"
1944,"Kyle O'Reilly"
1944,"Roderick Strong"
1943,"Johnny Gargano"
1943,"Ricochet"
1942,"Aleister Black"
1942,"Tommaso Ciampa"
1941,"Tony Nese"
1941,"Velveteen Dream"
1940,"Rhea Ripley"
1940,"Toni Storm"
1939,"Drew Gulak"
1939,"Mark Andrews"
1938,"Humberto Carrillo"
1938,"Zack Gibson"
1937,"Adam Cole"
1937,"Cedric Alexander"
1937,"Dominik Dijakovic"
1937,"Drew Gulak"
1937,"Humberto Carrillo"
1937,"Jordan Devlin"
1937,"Keith Lee"
1937,"Mark Andrews"
1937,"Shane Thorne"
1937,"TJP"
1937,"Tony Nese"
1937,"Travis Banks"
1937,"Tyler Bate"
1937,"Velveteen Dream"
1937,"Zack Gibson"
1936,"Humberto Carrillo"
1936,"Velveteen Dream"
1935,"Adam Cole"
1935,"Keith Lee"
1934,"Dominik Dijakovic"
1934,"Tyler Bate"
1933,"Cedric Alexander"
1933,"Tyler Bate"
1932,"Adam Cole"
1932,"Shane Thorne"
1931,"Jordan Devlin"
1931,"Noam Dar"
1930,"Andrade"
1930,"Rey Mysterio"
1929,"Akira Tozawa"
1929,"Hideo Itami"
1929,"Kalisto"
1928,"Mandy Rose"
1928,"Naomi"
1927,"Bayley"
1927,"Sasha Banks"
1927,"Natalya"
1927,"Ronda Rousey"
1926,"Drew McIntyre"
1926,"Seth Rollins"
1925,"Braun Strowman"
1925,"Finn Balor"
1924,"Fabian Aichner"
1924,"Marcel Barthel"
1924,"Flash Morgan Webster"
1924,"Mark Andrews"
1923,"Buddy Murphy"
1923,"Humberto Carrillo"
1922,"Becky Lynch"
1922,"Peyton Royce"
1921,"Sheamus"
1921,"The Miz"
1920,"Andrade"
1920,"Rey Mysterio"
1919,"Nia Jax"
1919,"Tamina"
1919,"Ronda Rousey"
1919,"Sasha Banks"
1918,"Bayley"
1918,"Natalya"
1918,"Nikki Cross"
1918,"Liv Morgan"
1918,"Ruby Riott"
1918,"Sarah Logan"
1917,"Finn Balor"
1917,"Jinder Mahal"
1916,"Baron Corbin"
1916,"Drew McIntyre"
1916,"Finn Balor"
1916,"John Cena"
1915,"Bobby Lashley"
1915,"Dean Ambrose"
1915,"Seth Rollins"
1914,"Mark Coffey"
1914,"WALTER"
1913,"Jordan Devlin"
1913,"Travis Banks"
1912,"Ligero"
1912,"Mark Andrews"
1911,"Joe Coffey"
1911,"Pete Dunne"
1910,"Rhea Ripley"
1910,"Toni Storm"
1909,"Finn Balor"
1909,"Jordan Devlin"
1908,"Dave Mastiff"
1908,"Eddie Dennis"
1907,"James Drake"
1907,"Zack Gibson"
1907,"Trent Seven"
1907,"Tyler Bate"
1906,"Cedric Alexander"
1906,"Hideo Itami"
1905,"Noam Dar"
1905,"Tony Nese"
1904,"Andrade Almas"
1904,"Samoa Joe"
1904,"Mustafa Ali"
1904,"Rey Mysterio"
1903,"Cesaro"
1903,"Sheamus"
1903,"Jey Uso"
1903,"Jimmy Uso"
1902,"Becky Lynch"
1902,"Carmella"
1902,"Charlotte Flair"
1901,"Baron Corbin"
1901,"Elias"
1900,"Nia Jax"
1900,"Sasha Banks"
1899,"Bobby Lashley"
1899,"Dean Ambrose"
1899,"Drew McIntyre"
1899,"Finn Balor"
1899,"John Cena"
1899,"Seth Rollins"
1898,"Bobby Roode"
1898,"Chad Gable"
1898,"Dash Wilder"
1898,"Scott Dawson"
1897,"Dean Ambrose"
1897,"Seth Rollins"
1896,"Adam Cole"
1896,"EC3"
1895,"Bobby Fish"
1895,"The Velveteen Dream"
1894,"Kassius Ohno"
1894,"Keith Lee"
1893,"Bianca Belair"
1893,"Nikki Cross"
1892,"Andrade Almas"
1892,"Zelina Vega"
1892,"Becky Lynch"
1892,"John Cena"
1891,"AJ Styles"
1891,"Mustafa Ali"
1891,"Randy Orton"
1891,"Rey Mysterio"
1891,"Samoa Joe"
1890,"Apollo Crews"
1890,"Baron Corbin"
1890,"Bo Dallas"
1890,"Curt Hawkins"
1890,"Curtis Axel"
1890,"Finn Balor"
1890,"Gran Metalik"
1890,"Kalisto"
1890,"Konnor"
1890,"Lince Dorado"
1890,"Mojo Rawley"
1890,"No Way Jose"
1890,"Titus O'Neil"
1890,"Tyler Breeze"
1890,"Viktor"
1890,"Zack Ryder"
1889,"Apollo Crews"
1889,"Dean Ambrose"
1888,"Dolph Ziggler"
1888,"Drew McIntyre"
1887,"Rusev"
1887,"Shinsuke Nakamura"
1886,"Asuka"
1886,"Naomi"
1885,"AJ Styles"
1885,"Mustafa Ali"
1885,"Andrade Almas"
1885,"Daniel Bryan"
1884,"Bobby Lashley"
1884,"Elias"
1883,"Alicia Fox"
1883,"Bayley"
1883,"Dana Brooke"
1883,"Ember Moon"
1883,"Mickie James"
1883,"Natalya"
1883,"Ruby Riott"
1883,"Sasha Banks"
1882,"Natalya"
1882,"Ronda Rousey"
1881,"Dolph Ziggler"
1881,"Drew McIntyre"
1881,"Finn Balor"
1880,"Bobby Lashley"
1880,"Elias"
1879,"Dean Ambrose"
1879,"Seth Rollins"
1878,"Buddy Murphy"
1878,"Cedric Alexander"
1877,"Randy Orton"
1877,"Rey Mysterio"
1876,"Natalya"
1876,"Ruby Riott"
1875,"Alicia Fox"
1875,"Jinder Mahal"
1875,"Carmella"
1875,"R-Truth"
1874,"AJ Styles"
1874,"Daniel Bryan"
1873,"Nia Jax"
1873,"Ronda Rousey"
1872,"Drew McIntyre"
1872,"Finn Balor"
1871,"Cesaro"
1871,"Sheamus"
1871,"Jey Uso"
1871,"Jimmy Uso"
1871,"Kofi Kingston"
1871,"Xavier Woods"
1870,"Asuka"
1870,"Becky Lynch"
1870,"Charlotte Flair"
1869,"Asuka"
1869,"Charlotte Flair"
1868,"Daniel Bryan"
1868,"Mustafa Ali"
1867,"Buddy Murphy"
1867,"Gran Metalik"
1866,"Baron Corbin"
1866,"Seth Rollins"
1865,"AJ Styles"
1865,"The Miz"
1864,"AJ Styles"
1864,"Seth Rollins"
1864,"Daniel Bryan"
1864,"Dean Ambrose"
1863,"Cesaro"
1863,"Jey Uso"
1863,"Xavier Woods"
1862,"Dolph Ziggler"
1862,"Drew McIntyre"
1861,"Finn Balor"
1861,"Jinder Mahal"
1860,"Curt Hawkins"
1860,"Tyler Breeze"
1859,"Bianca Belair"
1859,"Io Shirai"
1859,"Lacey Evans"
1859,"Mia Yim"
1858,"Kyle O'Reilly"
1858,"Roderick Strong"
1858,"Otis Dozovic"
1858,"Tucker Knight"
1857,"Kassius Ohno"
1857,"Matt Riddle"
1856,"Ricochet"
1856,"Tyler Breeze"
1855,"Aleister Black"
1855,"Johnny Gargano"
1854,"Buddy Murphy"
1854,"Tony Nese"
1854,"Cedric Alexander"
1854,"Mustafa Ali"
1853,"Dolph Ziggler"
1853,"Seth Rollins"
1852,"Joe Coffey"
1852,"Mark Coffey"
1852,"Wolfgang"
1852,"Pete Dunne"
1852,"Trent Seven"
1852,"Tyler Bate"
1851,"Flash Morgan Webster"
1851,"Mark Andrews"
1851,"James Drake"
1851,"Zack Gibson"
1850,"Deonna Purrazzo"
1850,"Toni Storm"
1849,"Deonna Purrazzo"
1849,"Rhea Ripley"
1848,"Alicia Fox"
1848,"Mickie James"
1848,"Nia Jax"
1848,"Tamina"
1848,"Bayley"
1848,"Dana Brooke"
1848,"Ember Moon"
1848,"Sasha Banks"
1847,"Rey Mysterio"
1847,"Rusev"
1847,"Shinsuke Nakamura"
1847,"The Miz"
1846,"Joe Coffey"
1846,"Ligero"
1845,"Marcel Barthel"
1845,"Mark Andrews"
1844,"Amir Jordan"
1844,"Kenny Williams"
1844,"Fabian Aichner"
1844,"Marcel Barthel"
1843,"Mark Coffey"
1843,"Wolfgang"
1843,"Trent Seven"
1843,"Tyler Bate"
1842,"AJ Styles"
1842,"Samoa Joe"
1841,"Noam Dar"
1841,"Tony Nese"
1840,"Gran Metalik"
1840,"TJP"
1839,"Randy Orton"
1839,"Rey Mysterio"
1838,"Asuka"
1838,"Carmella"
1838,"Mandy Rose"
1838,"Naomi"
1838,"Sonya Deville"
1838,"Bayley"
1838,"Mickie James"
1838,"Nia Jax"
1838,"Sasha Banks"
1838,"Tamina"
1837,"Akam"
1837,"Rezar"
1837,"Cesaro"
1837,"Sheamus"
1836,"Big E"
1836,"Epico Colon"
1836,"Eric Young"
1836,"Jey Uso"
1836,"Jimmy Uso"
1836,"Karl Anderson"
1836,"Killian Dain"
1836,"Luke Gallows"
1836,"Primo Colon"
1836,"Xavier Woods"
1836,"Bobby Roode"
1836,"Bo Dallas"
1836,"Chad Gable"
1836,"Curtis Axel"
1836,"Dash Wilder"
1836,"Gran Metalik"
1836,"Kalisto"
1836,"Konnor"
1836,"Lince Dorado"
1836,"Scott Dawson"
1836,"Viktor"
1835,"Seth Rollins"
1835,"Shinsuke Nakamura"
1834,"Bobby Lashley"
1834,"Braun Strowman"
1834,"Dolph Ziggler"
1834,"Drew McIntyre"
1834,"Finn Balor"
1834,"Jeff Hardy"
1834,"Rey Mysterio"
1834,"Samoa Joe"
1834,"Shane McMahon"
1834,"The Miz"
1833,"Charlotte Flair"
1833,"Ronda Rousey"
1832,"Brock Lesnar"
1832,"Daniel Bryan"
1831,"Buddy Murphy"
1831,"Mustafa Ali"
1830,"Candice LeRae"
1830,"Nikki Cross"
1829,"Kairi Sane"
1829,"Shayna Baszler"
1828,"Aleister Black"
1828,"Johnny Gargano"
1827,"Tommaso Ciampa"
1827,"Velveteen Dream"
1826,"Adam Cole"
1826,"Bobby Fish"
1826,"Kyle O'Reilly"
1826,"Roderick Strong"
1826,"Hanson"
1826,"Pete Dunne"
1826,"Ricochet"
1826,"Rowe"
1825,"AJ Styles"
1825,"Daniel Bryan"
1824,"Fabian Aichner"
1824,"Marcel Barthel"
1823,"Big E"
1823,"Kofi Kingston"
1823,"Jey Uso"
1823,"Jimmy Uso"
1822,"Kalisto"
1822,"Lince Dorado"
1822,"Mike Kanellis"
1822,"TJP"
1821,"Buddy Murphy"
1821,"Mark Andrews"
1820,"Andrade Almas"
1820,"Rey Mysterio"
1819,"Drew McIntyre"
1819,"Kurt Angle"
1818,"Big E"
1818,"Kofi Kingston"
1818,"Cesaro"
1818,"Sheamus"
1817,"AJ Styles"
1817,"Samoa Joe"
1816,"Dolph Ziggler"
1816,"Seth Rollins"
1815,"Randy Orton"
1815,"Rey Mysterio"
1814,"Rey Mysterio"
1814,"The Miz"
1813,"Rusev"
1813,"Shinsuke Nakamura"
1812,"Dolph Ziggler"
1812,"Kurt Angle"
1811,"Bobby Lashley"
1811,"Seth Rollins"
1810,"Jeff Hardy"
1810,"The Miz"
1809,"Kane"
1809,"The Undertaker"
1809,"Shawn Michaels"
1809,"Triple H"
1808,"Jeff Hardy"
1808,"Rey Mysterio"
1808,"Randy Orton"
1808,"The Miz"
1807,"Mustafa Ali"
1807,"Tony Nese"
1806,"R-Truth"
1806,"Shinsuke Nakamura"
1805,"AJ Styles"
1805,"Daniel Bryan"
1804,"Alicia Fox"
1804,"Liv Morgan"
1804,"Mickie James"
1804,"Ruby Riott"
1804,"Sarah Logan"
1804,"Bayley"
1804,"Lita"
