"Index","Date","Promotion","Match","CageMatchRating","CageMatchRatingVotes","WONStarRating","Opponent.1","Opponent.2"
6428,2024-04-12,"WWE","Bobby Lashley vs. LA Knight vs. Santos Escobar",6.06,138,NA,"Bobby Lashley","LA Knight, Santos Escobar,"
6427,2024-04-09,"WWE","Blair Davenport & Stevie Turner vs. Carlee Bright & Kendal Grey",NA,NA,NA,"Blair Davenport & Stevie Turner","Carlee Bright & Kendal Grey"
6426,2024-04-09,"WWE","Dion Lennox vs. Eddy Thorpe",NA,NA,NA,"Dion Lennox","Eddy Thorpe"
6425,2024-04-09,"WWE","Je'Von Evans vs. SCRYPTS",6.55,72,NA,"Je'Von Evans","SCRYPTS"
6424,2024-04-09,"WWE","Fallon Henley & Kelani Jordan vs. Izzi Dame & Kiana James",5.87,52,NA,"Fallon Henley & Kelani Jordan","Izzi Dame & Kiana James"
6423,2024-04-09,"WWE","Natalya vs. Roxanne Perez",6.85,83,NA,"Natalya","Roxanne Perez"
6422,2024-04-09,"WWE","Brinley Reece vs. Jaida Parker",5.13,44,NA,"Brinley Reece","Jaida Parker"
6421,2024-04-09,"WWE","Axiom & Nathan Frazer vs. Baron Corbin & Bron Breakker",7.81,120,NA,"Axiom & Nathan Frazer","Baron Corbin & Bron Breakker"
6420,2024-04-09,"WWE","Tavion Heights vs. Uriah Connors",NA,NA,NA,"Tavion Heights","Uriah Connors"
6419,2024-04-08,"WWE","Bronson Reed vs. Drew McIntyre vs. Jey Uso vs. Ricochet",7.41,200,NA,"Bronson Reed","Drew McIntyre, Jey Uso, Ricochet,"
6418,2024-04-08,"WWE","Chad Gable & Sami Zayn vs. Giovanni Vinci & Ludwig Kaiser",6.6,146,NA,"Chad Gable & Sami Zayn","Giovanni Vinci & Ludwig Kaiser"
6417,2024-04-08,"WWE","Dominik Mysterio, Finn Balor & JD McDonagh vs. John Cena, R-Truth & The Miz",5.51,177,NA,"Dominik Mysterio, Finn Balor & JD McDonagh","John Cena, R-Truth & The Miz"
6416,2024-04-08,"WWE","Ivar vs. Julius Creed",NA,NA,NA,"Ivar","Julius Creed"
6415,2024-04-07,"WWE","Drew McIntyre vs. Seth Rollins",7.5,1046,3.5,"Drew McIntyre","Seth Rollins"
6414,2024-04-07,"WWE","Akam, Karrion Kross & Rezar vs. Angelo Dawkins, Bobby Lashley & Montez Ford",5.27,862,1.75,"Akam, Karrion Kross & Rezar","Angelo Dawkins, Bobby Lashley & Montez Ford"
6413,2024-04-07,"WWE","AJ Styles vs. LA Knight",6.73,923,3.5,"AJ Styles","LA Knight"
6412,2024-04-07,"WWE","Kevin Owens vs. Logan Paul vs. Randy Orton",7.73,997,4.25,"Kevin Owens","Logan Paul, Randy Orton,"
6411,2024-04-07,"WWE","Bayley vs. IYO SKY",8.46,1105,4.5,"Bayley","IYO SKY"
6410,2024-04-07,"WWE","Cody Rhodes vs. Roman Reigns",9.23,1460,4.75,"Cody Rhodes","Roman Reigns"
6409,2024-04-06,"WWE","Jey Uso vs. Jimmy Uso",2.55,1084,1.75,"Jey Uso","Jimmy Uso"
6408,2024-04-06,"WWE","Austin Theory & Grayson Waller vs. Damian Priest & Finn Balor vs. Johnny Gargano & Tommaso Ciampa vs. Kofi Kingston & Xavier Woods vs. Pete Dunne & Tyler Bate vs. R-Truth & The Miz",7.45,1018,4.25,"Austin Theory & Grayson Waller","Damian Priest & Finn Balor, Johnny Gargano & Tommaso Ciampa, Kofi Kingston & Xavier Woods,Pete Dunne & Tyler Bate, R-Truth & The Miz,"
6407,2024-04-06,"WWE","Andrade & Rey Mysterio vs. Dominik Mysterio & Santos Escobar",5.51,910,3.75,"Andrade & Rey Mysterio","Dominik Mysterio & Santos Escobar"
6406,2024-04-06,"WWE","Carmelo Hayes vs. Trick Williams",6.36,349,3.5,"Carmelo Hayes","Trick Williams"
6405,2024-04-06,"WWE","Asuka, Dakota Kai & Kairi Sane vs. Bianca Belair, Jade Cargill & Naomi",5.26,886,2,"Asuka, Dakota Kai & Kairi Sane","Bianca Belair, Jade Cargill & Naomi"
6404,2024-04-06,"WWE","Gunther vs. Sami Zayn",8.48,1200,4.5,"Gunther","Sami Zayn"
6403,2024-04-06,"WWE","Becky Lynch vs. Rhea Ripley",7.42,1040,4.25,"Becky Lynch","Rhea Ripley"
6402,2024-04-06,"WWE","Cody Rhodes & Seth Rollins vs. Roman Reigns & The Rock",7.41,1155,4,"Cody Rhodes & Seth Rollins","Roman Reigns & The Rock"
6401,2024-04-06,"WWE","Ilja Dragunov vs. Tony D'Angelo",7.62,355,4.25,"Ilja Dragunov","Tony D'Angelo"
6400,2024-04-06,"WWE","Fallon Henley, Kelani Jordan & Thea Hail vs. Izzi Dame, Jacy Jayne & Kiana James",5.75,293,3,"Fallon Henley, Kelani Jordan & Thea Hail","Izzi Dame, Jacy Jayne & Kiana James"
6399,2024-04-06,"WWE","Dijak vs. Josh Briggs vs. Oba Femi",8.9,533,4.5,"Dijak","Josh Briggs, Oba Femi,"
6398,2024-04-06,"WWE","Axiom & Nathan Frazer vs. Baron Corbin & Bron Breakker",7.94,393,4.25,"Axiom & Nathan Frazer","Baron Corbin & Bron Breakker"
6397,2024-04-06,"WWE","Joe Gacy vs. Shawn Spears",6.05,94,2.5,"Joe Gacy","Shawn Spears"
6396,2024-04-06,"WWE","Lyra Valkyria vs. Roxanne Perez",7.13,346,3.75,"Lyra Valkyria","Roxanne Perez"
6395,2024-04-05,"WWE","Jey Uso vs. Solo Sikoa",5.01,80,NA,"Jey Uso","Solo Sikoa"
6394,2024-04-05,"WWE","Austin Theory & Grayson Waller vs. Pete Dunne & Tyler Bate",6.1,76,NA,"Austin Theory & Grayson Waller","Pete Dunne & Tyler Bate"
6393,2024-04-05,"WWE","Akira Tozawa vs. Angel    vs. Apollo Crews vs. Ashante Adonis vs. Berto  vs. Bronson Reed vs. Brutus Creed vs. Cameron Grimes vs. Cedric Alexander vs. Cruz Del Toro vs. Elton Prince vs. Ivar vs. JD McDonagh vs. Jinder Mahal vs. Joaquin Wilde vs. Julius Creed vs. Karl Anderson vs. Kit Wilson vs. Luke Gallows vs. Omos vs. Otis vs. Ricochet vs. Sanga vs. Veer",3.65,113,NA,"Akira Tozawa","Angel, Apollo Crews, Ashante Adonis,Berto, Bronson Reed, Brutus Creed, Cameron Grimes, Cedric Alexander, Cruz Del Toro, Elton Prince, Ivar, JD McDonagh, Jinder Mahal, Joaquin Wilde, Julius Creed, Karl Anderson, Kit Wilson, Luke Gallows, Omos,  Otis"
6392,2024-04-02,"WWE","Dante Chen vs. Drake Morreaux",NA,NA,NA,"Dante Chen","Drake Morreaux"
6391,2024-04-02,"WWE","Bronco Nima, Lucien Price & SCRYPTS vs. Je'Von Evans, Tyriek Igwe & Tyson Dupont",NA,NA,NA,"Bronco Nima, Lucien Price & SCRYPTS","Je'Von Evans, Tyriek Igwe & Tyson Dupont"
6390,2024-04-02,"WWE","Axiom & Nathan Frazer vs. Cruz Del Toro & Joaquin Wilde vs. Karl Anderson & Luke Gallows",7.31,82,NA,"Axiom & Nathan Frazer","Cruz Del Toro & Joaquin Wilde, Karl Anderson & Luke Gallows,"
6389,2024-04-02,"WWE","Lexis King vs. Von Wagner",4.17,46,NA,"Lexis King","Von Wagner"
6388,2024-04-02,"WWE","Blair Davenport vs. Sol Ruca",6.78,54,NA,"Blair Davenport","Sol Ruca"
6387,2024-04-01,"WWE","Asuka, Dakota Kai & Kairi Sane vs. Shayna Baszler, Tegan Nox & Zoey Stark",5.63,103,NA,"Asuka, Dakota Kai & Kairi Sane","Shayna Baszler, Tegan Nox & Zoey Stark"
6386,2024-04-01,"WWE","Ivar vs. Ricochet",7.73,150,4,"Ivar","Ricochet"
6385,2024-04-01,"WWE","Seth Rollins vs. Solo Sikoa",6.54,112,NA,"Seth Rollins","Solo Sikoa"
6384,2024-04-01,"WWE","Bronson Reed vs. Sami Zayn",5.88,102,NA,"Bronson Reed","Sami Zayn"
6383,2024-04-01,"WWE","Akira Tozawa vs. Jinder Mahal",NA,NA,NA,"Akira Tozawa","Jinder Mahal"
6382,2024-04-01,"WWE","Chelsea Green vs. Natalya",NA,NA,NA,"Chelsea Green","Natalya"
6381,2024-04-01,"WWE","Damian Priest, Dominik Mysterio, Finn Balor & JD McDonagh vs. Johnny Gargano, Kofi Kingston, Tommaso Ciampa & Xavier Woods",5.17,100,NA,"Damian Priest, Dominik Mysterio, Finn Balor & JD McDonagh","Johnny Gargano, Kofi Kingston, Tommaso Ciampa & Xavier Woods"
6380,2024-03-29,"WWE","Bianca Belair vs. Dakota Kai",6.11,82,NA,"Bianca Belair","Dakota Kai"
6379,2024-03-29,"WWE","Elton Prince & Kit Wilson vs. Kevin Owens & Randy Orton",5.19,74,NA,"Elton Prince & Kit Wilson","Kevin Owens & Randy Orton"
6378,2024-03-29,"WWE","Angelo Dawkins & Montez Ford vs. Austin Theory & Grayson Waller",5.17,75,NA,"Angelo Dawkins & Montez Ford","Austin Theory & Grayson Waller"
6377,2024-03-29,"WWE","Angel    & Berto  vs. Pete Dunne & Tyler Bate",6.46,71,NA,"Angel    & Berto","Pete Dunne & Tyler Bate"
6376,2024-03-26,"WWE","Carlee Bright & Kendal Grey vs. Jakara Jackson & Lash Legend",NA,NA,NA,"Carlee Bright & Kendal Grey","Jakara Jackson & Lash Legend"
6375,2024-03-26,"WWE","Hank Walker & Tank Ledger vs. Tyriek Igwe & Tyson Dupont",NA,NA,NA,"Hank Walker & Tank Ledger","Tyriek Igwe & Tyson Dupont"
6374,2024-03-26,"WWE","Lola Vice vs. Natalya",5.74,60,NA,"Lola Vice","Natalya"
6373,2024-03-26,"WWE","Channing Lorenzo vs. Ilja Dragunov",6.45,61,NA,"Channing Lorenzo","Ilja Dragunov"
6372,2024-03-26,"WWE","Duke Hudson vs. Josh Briggs",6.26,49,NA,"Duke Hudson","Josh Briggs"
6371,2024-03-26,"WWE","Akira Tozawa & Otis vs. Baron Corbin & Bron Breakker",7.64,94,NA,"Akira Tozawa & Otis","Baron Corbin & Bron Breakker"
6370,2024-03-26,"WWE","Dijak vs. Shawn Spears",7.44,90,4,"Dijak","Shawn Spears"
6369,2024-03-25,"WWE","Jey Uso vs. Shinsuke Nakamura",5.71,128,NA,"Jey Uso","Shinsuke Nakamura"
6368,2024-03-25,"WWE","Andrade vs. Giovanni Vinci",6.16,136,NA,"Andrade","Giovanni Vinci"
6367,2024-03-25,"WWE","JD McDonagh vs. Ricochet",8,247,4.25,"JD McDonagh","Ricochet"
6366,2024-03-25,"WWE","Bronson Reed vs. Sami Zayn",6.2,126,NA,"Bronson Reed","Sami Zayn"
6365,2024-03-25,"WWE","Katana Chance vs. Shayna Baszler",NA,NA,NA,"Katana Chance","Shayna Baszler"
6364,2024-03-25,"WWE","Johnny Gargano & Tommaso Ciampa vs. Kofi Kingston & Xavier Woods",5.28,119,NA,"Johnny Gargano & Tommaso Ciampa","Kofi Kingston & Xavier Woods"
6363,2024-03-25,"WWE","Edris Enofe & Malik Blade vs. Hank Walker & Tank Ledger",NA,NA,NA,"Edris Enofe & Malik Blade","Hank Walker & Tank Ledger"
6362,2024-03-22,"WWE","Austin Theory & Grayson Waller vs. Karl Anderson & Luke Gallows",5.21,79,NA,"Austin Theory & Grayson Waller","Karl Anderson & Luke Gallows"
6361,2024-03-22,"WWE","IYO SKY vs. Naomi",6.26,102,NA,"IYO SKY","Naomi"
6360,2024-03-22,"WWE","Akam & Rezar vs. Angelo Dawkins & Montez Ford",5.49,74,NA,"Akam & Rezar","Angelo Dawkins & Montez Ford"
6359,2024-03-22,"WWE","Rey Mysterio vs. Santos Escobar",6.62,95,3.75,"Rey Mysterio","Santos Escobar"
6358,2024-03-19,"WWE","Saquon Shugars vs. Tavion Heights",NA,NA,NA,"Saquon Shugars","Tavion Heights"
6357,2024-03-19,"WWE","Jaida Parker vs. Lainey Reid",NA,NA,NA,"Jaida Parker","Lainey Reid"
6356,2024-03-19,"WWE","Eddy Thorpe vs. Uriah Connors",NA,NA,NA,"Eddy Thorpe","Uriah Connors"
6355,2024-03-19,"WWE","Axiom & Nathan Frazer vs. Charlie Dempsey & Myles Borne",7.56,81,NA,"Axiom & Nathan Frazer","Charlie Dempsey & Myles Borne"
6354,2024-03-19,"WWE","Hank Walker & Tank Ledger vs. Karl Anderson & Luke Gallows",4.93,45,NA,"Hank Walker & Tank Ledger","Karl Anderson & Luke Gallows"
6353,2024-03-19,"WWE","Drew Gulak vs. Riley Osborne",6.67,51,NA,"Drew Gulak","Riley Osborne"
6352,2024-03-19,"WWE","Noam Dar vs. Trick Williams",6.53,50,NA,"Noam Dar","Trick Williams"
6351,2024-03-18,"WWE","Akira Tozawa & Otis vs. Kofi Kingston & Xavier Woods",6.06,93,NA,"Akira Tozawa & Otis","Kofi Kingston & Xavier Woods"
6350,2024-03-18,"WWE","Becky Lynch vs. Nia Jax",7.53,181,4,"Becky Lynch","Nia Jax"
6349,2024-03-18,"WWE","Brutus Creed & Julius Creed vs. Johnny Gargano & Tommaso Ciampa",8.07,208,3.75,"Brutus Creed & Julius Creed","Johnny Gargano & Tommaso Ciampa"
6348,2024-03-18,"WWE","Dominik Mysterio vs. Ricochet",5.89,97,NA,"Dominik Mysterio","Ricochet"
6347,2024-03-18,"WWE","Apollo Crews vs. Giovanni Vinci",NA,NA,NA,"Apollo Crews","Giovanni Vinci"
6346,2024-03-15,"WWE","Angel    & Berto  vs. Cruz Del Toro & Joaquin Wilde",6.55,85,NA,"Angel    & Berto","Cruz Del Toro & Joaquin Wilde"
6345,2024-03-15,"WWE","Grayson Waller vs. Randy Orton",5.39,81,NA,"Grayson Waller","Randy Orton"
6344,2024-03-15,"WWE","Elton Prince & Kit Wilson vs. Pete Dunne & Tyler Bate",6.58,85,NA,"Elton Prince & Kit Wilson","Pete Dunne & Tyler Bate"
6343,2024-03-15,"WWE","Bayley vs. Dakota Kai",5.42,85,NA,"Bayley","Dakota Kai"
6342,2024-03-12,"WWE","Channing Lorenzo & Luca Crusifino vs. Drake Morreaux & Javier Bernal",NA,NA,NA,"Channing Lorenzo & Luca Crusifino","Drake Morreaux & Javier Bernal"
6341,2024-03-12,"WWE","Sol Ruca vs. Wren Sinclair",NA,NA,NA,"Sol Ruca","Wren Sinclair"
6340,2024-03-12,"WWE","Bronco Nima & Lucien Price vs. Cruz Del Toro & Joaquin Wilde",6.22,54,NA,"Bronco Nima & Lucien Price","Cruz Del Toro & Joaquin Wilde"
6339,2024-03-12,"WWE","Brooks Jensen vs. Oba Femi",5.24,61,NA,"Brooks Jensen","Oba Femi"
6338,2024-03-12,"WWE","Fallon Henley & Thea Hail vs. Izzi Dame & Kiana James",5.33,48,NA,"Fallon Henley & Thea Hail","Izzi Dame & Kiana James"
6337,2024-03-12,"WWE","Ridge Holland vs. Shawn Spears",5.52,45,NA,"Ridge Holland","Shawn Spears"
6336,2024-03-11,"WWE","Asuka & Kairi Sane vs. Shayna Baszler & Zoey Stark",6.39,139,NA,"Asuka & Kairi Sane","Shayna Baszler & Zoey Stark"
6335,2024-03-11,"WWE","Damian Priest vs. R-Truth",5.92,118,NA,"Damian Priest","R-Truth"
6334,2024-03-11,"WWE","Becky Lynch vs. Liv Morgan",7.62,212,NA,"Becky Lynch","Liv Morgan"
6333,2024-03-11,"WWE","Bronson Reed vs. Chad Gable vs. JD McDonagh vs. Ricochet vs. Sami Zayn vs. Shinsuke Nakamura",8.33,242,NA,"Bronson Reed","Chad Gable, JD McDonagh, Ricochet,Sami Zayn, Shinsuke Nakamura,"
6332,2024-03-11,"WWE","Chelsea Green vs. Natalya",NA,NA,NA,"Chelsea Green","Natalya"
6331,2024-03-10,"WWE","Becky Lynch & Kevin Owens vs. Grayson Waller & Nia Jax",NA,NA,NA,"Becky Lynch & Kevin Owens","Grayson Waller & Nia Jax"
6330,2024-03-08,"WWE","Angel    vs. Dragon Lee",5.85,74,NA,"Angel","Dragon Lee"
6329,2024-03-08,"WWE","Bobby Lashley vs. Karrion Kross",4.1,77,NA,"Bobby Lashley","Karrion Kross"
6328,2024-03-08,"WWE","Austin Theory & Grayson Waller vs. Kevin Owens & Randy Orton",6.06,80,NA,"Austin Theory & Grayson Waller","Kevin Owens & Randy Orton"
6327,2024-03-05,"WWE","Dion Lennox vs. SCRYPTS",NA,NA,NA,"Dion Lennox","SCRYPTS"
6326,2024-03-05,"WWE","Dante Chen vs. Tavion Heights",NA,NA,NA,"Dante Chen","Tavion Heights"
6325,2024-03-05,"WWE","Dijak vs. Joe Gacy",7.42,122,NA,"Dijak","Joe Gacy"
6324,2024-03-05,"WWE","Andre Chase & Duke Hudson vs. Baron Corbin & Bron Breakker",6.88,104,NA,"Andre Chase & Duke Hudson","Baron Corbin & Bron Breakker"
6323,2024-03-05,"WWE","Asuka & Kairi Sane vs. Lyra Valkyria & Tatum Paxley",6.9,113,NA,"Asuka & Kairi Sane","Lyra Valkyria & Tatum Paxley"
6322,2024-03-05,"WWE","Carmelo Hayes vs. Tony D'Angelo",6.31,89,NA,"Carmelo Hayes","Tony D'Angelo"
6321,2024-03-04,"WWE","Damian Priest & Finn Balor vs. Giovanni Vinci & Ludwig Kaiser",7.17,114,NA,"Damian Priest & Finn Balor","Giovanni Vinci & Ludwig Kaiser"
6320,2024-03-04,"WWE","Dominik Mysterio vs. Gunther",7.16,172,3.5,"Dominik Mysterio","Gunther"
6319,2024-03-04,"WWE","Drew McIntyre vs. Jey Uso",6.67,105,NA,"Drew McIntyre","Jey Uso"
6318,2024-03-04,"WWE","Ivar vs. Sami Zayn",6.59,98,NA,"Ivar","Sami Zayn"
6317,2024-03-04,"WWE","Katana Chance & Kayden Carter vs. Shayna Baszler & Zoey Stark",4.36,82,NA,"Katana Chance & Kayden Carter","Shayna Baszler & Zoey Stark"
6316,2024-03-04,"WWE","Becky Lynch vs. Nia Jax",6.04,102,NA,"Becky Lynch","Nia Jax"
6315,2024-03-04,"WWE","Brutus Creed & Julius Creed vs. Mark Coffey & Wolfgang",NA,NA,NA,"Brutus Creed & Julius Creed","Mark Coffey & Wolfgang"
6314,2024-03-04,"WWE","Candice LeRae vs. Chelsea Green",NA,NA,NA,"Candice LeRae","Chelsea Green"
6313,2024-03-01,"WWE","Naomi vs. Tiffany Stratton",5.66,92,NA,"Naomi","Tiffany Stratton"
6312,2024-03-01,"WWE","Asuka & Kairi Sane vs. Bayley & Dakota Kai",4.89,99,NA,"Asuka & Kairi Sane","Bayley & Dakota Kai"
6311,2024-03-01,"WWE","Carlito vs. Santos Escobar",6.47,97,NA,"Carlito","Santos Escobar"
6310,2024-03-01,"WWE","Austin Theory vs. Randy Orton",6.3,86,NA,"Austin Theory","Randy Orton"
6309,2024-02-27,"WWE","Channing Lorenzo vs. Kale Dixon",NA,NA,NA,"Channing Lorenzo","Kale Dixon"
6308,2024-02-27,"WWE","Kelani Jordan vs. Kiana James",5.48,45,NA,"Kelani Jordan","Kiana James"
6307,2024-02-27,"WWE","Edris Enofe & Malik Blade vs. Karl Anderson & Luke Gallows",5.58,51,NA,"Edris Enofe & Malik Blade","Karl Anderson & Luke Gallows"
6306,2024-02-27,"WWE","Charlie Dempsey vs. Noam Dar",7.25,80,NA,"Charlie Dempsey","Noam Dar"
6305,2024-02-27,"WWE","Javier Bernal vs. Je'Von Evans",6.29,6,NA,"Javier Bernal","Je'Von Evans"
6304,2024-02-26,"WWE","Cody Rhodes vs. Grayson Waller",5.49,96,NA,"Cody Rhodes","Grayson Waller"
6303,2024-02-26,"WWE","Giovanni Vinci & Ludwig Kaiser vs. Kofi Kingston & Xavier Woods",7.65,144,4,"Giovanni Vinci & Ludwig Kaiser","Kofi Kingston & Xavier Woods"
6302,2024-02-26,"WWE","Sami Zayn vs. Shinsuke Nakamura",7.43,136,4,"Sami Zayn","Shinsuke Nakamura"
6301,2024-02-26,"WWE","Liv Morgan vs. Nia Jax",4.84,92,NA,"Liv Morgan","Nia Jax"
6300,2024-02-26,"WWE","Apollo Crews vs. Ivar",NA,NA,NA,"Apollo Crews","Ivar"
6299,2024-02-26,"WWE","Ivy Nile vs. Xia Li",NA,NA,NA,"Ivy Nile","Xia Li"
6298,2024-02-24,"WWE","Asuka & Kairi Sane vs. Candice LeRae & Indi Hartwell",5.5,168,2.5,"Asuka & Kairi Sane","Candice LeRae & Indi Hartwell"
6297,2024-02-24,"WWE","Becky Lynch vs. Bianca Belair vs. Liv Morgan vs. Naomi vs. Raquel Rodriguez vs. Tiffany Stratton",7.51,583,3.75,"Becky Lynch","Bianca Belair, Liv Morgan, Naomi,Raquel Rodriguez, Tiffany Stratton,"
6296,2024-02-24,"WWE","Damian Priest & Finn Balor vs. Pete Dunne & Tyler Bate",7.48,556,4.25,"Damian Priest & Finn Balor","Pete Dunne & Tyler Bate"
6295,2024-02-24,"WWE","Bobby Lashley vs. Drew McIntyre vs. Kevin Owens vs. LA Knight vs. Logan Paul vs. Randy Orton",7.22,570,4.25,"Bobby Lashley","Drew McIntyre, Kevin Owens, LA Knight,Logan Paul, Randy Orton,"
6294,2024-02-24,"WWE","Nia Jax vs. Rhea Ripley",6.39,513,3,"Nia Jax","Rhea Ripley"
6293,2024-02-19,"WWE","Chad Gable vs. Ivar",7.3,161,NA,"Chad Gable","Ivar"
6292,2024-02-19,"WWE","Gunther vs. Jey Uso",7.96,270,4,"Gunther","Jey Uso"
6291,2024-02-19,"WWE","Cody Rhodes vs. Drew McIntyre",7.86,252,3.75,"Cody Rhodes","Drew McIntyre"
6290,2024-02-19,"WWE","Damian Priest, Dominik Mysterio, Finn Balor & JD McDonagh vs. Johnny Gargano, R-Truth, The Miz & Tommaso Ciampa",7.12,162,3.75,"Damian Priest, Dominik Mysterio, Finn Balor & JD McDonagh","Johnny Gargano, R-Truth, The Miz & Tommaso Ciampa"
6289,2024-02-19,"WWE","Alba Fyre vs. B-Fab vs. Candice LeRae vs. Chelsea Green vs. Elektra Lopez vs. Indi Hartwell vs. Isla Dawn vs. Ivy Nile vs. Katana Chance vs. Maxxine Dupri vs. Michin vs. Natalya vs. Raquel Rodriguez vs. Shayna Baszler vs. Tegan Nox vs. Valhalla vs. Xia Li vs. Zelina Vega vs. Zoey Stark",6.04,137,NA,"Alba Fyre","B-Fab, Candice LeRae, Chelsea Green,Elektra Lopez, Indi Hartwell, Isla Dawn, Ivy Nile, Katana Chance, Maxxine Dupri, Michin, Natalya, Raquel Rodriguez, Shayna Baszler, Tegan Nox, Valhalla, Xia Li, Zelina Vega, Zoey Stark,"
6288,2024-02-19,"WWE","Brutus Creed & Julius Creed vs. Hank Walker & Tank Ledger",NA,NA,NA,"Brutus Creed & Julius Creed","Hank Walker & Tank Ledger"
6287,2024-02-16,"WWE","Logan Paul vs. The Miz",6.49,108,3.75,"Logan Paul","The Miz"
6286,2024-02-16,"WWE","Akam & Rezar vs. Angelo Dawkins & Montez Ford",6.05,60,NA,"Akam & Rezar","Angelo Dawkins & Montez Ford"
6285,2024-02-16,"WWE","Dominik Mysterio vs. Kevin Owens",6.27,105,3.5,"Dominik Mysterio","Kevin Owens"
6284,2024-02-16,"WWE","Drew McIntyre vs. LA Knight",6.23,60,NA,"Drew McIntyre","LA Knight"
6283,2024-02-16,"WWE","Liv Morgan vs. Tiffany Stratton",6.52,76,NA,"Liv Morgan","Tiffany Stratton"
6282,2024-02-16,"WWE","Dominik Mysterio & JD McDonagh vs. Pete Dunne & Tyler Bate",7.21,79,NA,"Dominik Mysterio & JD McDonagh","Pete Dunne & Tyler Bate"
6281,2024-02-16,"WWE","Alba Fyre vs. Naomi",4.83,79,NA,"Alba Fyre","Naomi"
6280,2024-02-16,"WWE","Tiffany Stratton vs. Zelina Vega",5.18,95,NA,"Tiffany Stratton","Zelina Vega"
6279,2024-02-13,"WWE","Mr. Stone & Von Wagner vs. Noam Dar & Oro Mensah",5.11,43,NA,"Mr. Stone & Von Wagner","Noam Dar & Oro Mensah"
6278,2024-02-13,"WWE","Lash Legend vs. Lyra Valkyria",5.82,56,NA,"Lash Legend","Lyra Valkyria"
6277,2024-02-13,"WWE","Brooks Jensen vs. Josh Briggs",7.03,63,NA,"Brooks Jensen","Josh Briggs"
6276,2024-02-13,"WWE","Andre Chase & Duke Hudson vs. Axiom & Nathan Frazer",7.21,65,NA,"Andre Chase & Duke Hudson","Axiom & Nathan Frazer"
6275,2024-02-13,"WWE","Joe Coffey, Mark Coffey & Wolfgang vs. Ridge Holland",3.41,55,NA,"Joe Coffey, Mark Coffey & Wolfgang","Ridge Holland"
6274,2024-02-13,"WWE","Carmelo Hayes vs. Joe Gacy",6.69,60,NA,"Carmelo Hayes","Joe Gacy"
6273,2024-02-13,"WWE","Baron Corbin & Bron Breakker vs. Channing Lorenzo & Tony D'Angelo",7.71,113,NA,"Baron Corbin & Bron Breakker","Channing Lorenzo & Tony D'Angelo"
6272,2024-02-12,"WWE","Sami Zayn vs. Shinsuke Nakamura",7.17,118,3.5,"Sami Zayn","Shinsuke Nakamura"
6271,2024-02-12,"WWE","Ivar vs. LA Knight",6.12,79,NA,"Ivar","LA Knight"
6270,2024-02-12,"WWE","JD McDonagh vs. R-Truth",4.59,81,NA,"JD McDonagh","R-Truth"
6269,2024-02-12,"WWE","Liv Morgan vs. Zoey Stark",6.03,98,NA,"Liv Morgan","Zoey Stark"
6268,2024-02-12,"WWE","Giovanni Vinci, Gunther & Ludwig Kaiser vs. Jey Uso, Kofi Kingston & Xavier Woods",6.9,117,NA,"Giovanni Vinci, Gunther & Ludwig Kaiser","Jey Uso, Kofi Kingston & Xavier Woods"
6267,2024-02-12,"WWE","Bobby Lashley vs. Bronson Reed",5.56,94,NA,"Bobby Lashley","Bronson Reed"
6266,2024-02-12,"WWE","Chelsea Green vs. Tegan Nox",NA,NA,NA,"Chelsea Green","Tegan Nox"
6265,2024-02-12,"WWE","Akira Tozawa vs. Dante Chen",NA,NA,NA,"Akira Tozawa","Dante Chen"
6264,2024-02-09,"WWE","Bianca Belair vs. Michin",5.78,126,NA,"Bianca Belair","Michin"
6263,2024-02-09,"WWE","Johnny Gargano & Tommaso Ciampa vs. Pete Dunne & Tyler Bate",7.61,175,NA,"Johnny Gargano & Tommaso Ciampa","Pete Dunne & Tyler Bate"
6262,2024-02-09,"WWE","AJ Styles vs. Drew McIntyre",6.95,167,3.5,"AJ Styles","Drew McIntyre"
6261,2024-02-09,"WWE","Randy Orton vs. Sami Zayn",7.09,164,3.5,"Randy Orton","Sami Zayn"
6260,2024-02-06,"WWE","Fallon Henley & Wren Sinclair vs. Jakara Jackson & Lash Legend",4.61,76,NA,"Fallon Henley & Wren Sinclair","Jakara Jackson & Lash Legend"
6259,2024-02-06,"WWE","Dijak vs. Ilja Dragunov",8.14,187,3.75,"Dijak","Ilja Dragunov"
6258,2024-02-06,"WWE","Axiom & Nathan Frazer vs. Edris Enofe & Malik Blade",8.15,169,4.25,"Axiom & Nathan Frazer","Edris Enofe & Malik Blade"
6257,2024-02-06,"WWE","Brooks Jensen vs. Je'Von Evans",6.07,13,NA,"Brooks Jensen","Je'Von Evans"
6256,2024-02-06,"WWE","Lola Vice vs. Roxanne Perez",6.53,90,NA,"Lola Vice","Roxanne Perez"
6255,2024-02-06,"WWE","Hank Walker & Tank Ledger vs. Tyriek Igwe & Tyson Dupont",NA,NA,NA,"Hank Walker & Tank Ledger","Tyriek Igwe & Tyson Dupont"
6254,2024-02-06,"WWE","Gigi Dolin vs. Izzi Dame",NA,NA,NA,"Gigi Dolin","Izzi Dame"
6253,2024-02-05,"WWE","Apollo Crews vs. Bronson Reed",NA,NA,NA,"Apollo Crews","Bronson Reed"
6252,2024-02-05,"WWE","Chelsea Green & Piper Niven vs. Natalya & Tegan Nox",NA,NA,NA,"Chelsea Green & Piper Niven","Natalya & Tegan Nox"
